# id	question	targets	expectedTerms	requiredMatches	expectedTitleTerms	expectedSectionTypes	forbiddenTerms	expectedDocumentTerms	expectedPageNumbers	expectedParentTerms	answerDirection	expectedResultMsgs
gen-law-11166545	공공감사에 관한 법률 시행령에서 제24조제1항 중앙행정기관등 관련 조항 근거를 알려줘	law	제24조제1항|중앙행정기관등|특정사건|제14조|공공감사	2	-	-	-	공공감사|관한	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11180412	감사위원회의 운영 등에 관한 규칙에서 소위원회 제19조 관련 조항 근거를 알려줘	law	소위원회|제19조|지정하|제3장|감사위원회	2	-	-	-	감사위원회|운영	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11180483	공공감사에 관한 법률에서 중앙행정기관 지방자치단체 관련 조항 근거를 알려줘	law	중앙행정기관|지방자치단체|감사업무|제3절|공공감사	2	-	-	-	공공감사|관한	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11180495	공공기관의 회계감사 및 결산감사에 관한 규칙에서 회계감사인 감사과정 관련 조항 근거를 알려줘	law	회계감사인|감사과정|중대한|제15조|공공기관	2	-	-	-	공공기관|회계감사	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11182082	중앙행정기관 및 지방자치단체 자체감사기준에서 감사담당자 활동내역 관련 조항 근거를 알려줘	law	감사담당자|활동내역|구체적|제18조|중앙행정기관	2	-	-	-	중앙행정기관|지방자치단체	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11190393	자체감사활동의 지원 및 대행ㆍ위탁감사에 관한 규칙에서 감사원 제14조 관련 조항 근거를 알려줘	law	감사원|제14조|실시계획|제15조|자체감사활동	2	-	-	-	자체감사활동|지원	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11193725	자체감사활동의 심사에 관한 규칙에서 감사원 심사대상기관 관련 조항 근거를 알려줘	law	감사원|심사대상기관|고려하여|제4장|자체감사활동	2	-	-	-	자체감사활동|심사	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11196046	감사원 모범공직자 및 모범부서ㆍ기관 선발에 관한 규칙에서 제3조 규정된 관련 조항 근거를 알려줘	law	제3조|규정된|심의하기|제5조|감사원	2	-	-	-	감사원|모범공직자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11199334	감사원 운영규칙에서 제15조제1항제1호 관계있 관련 조항 근거를 알려줘	law	제15조제1항제1호|관계있|해당하|제8조|감사원	2	-	-	-	감사원|운영규칙	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11124426	10ㆍ29이태원참사 피해자 권리보장과 진상규명 및 재발방지를 위한 특별법에서 조사위원회 관련한 관련 조항 근거를 알려줘	law	조사위원회|관련한|ㆍ29이태원참사자료|제47조|ㆍ29이태원참사	2	-	-	-	ㆍ29이태원참사|피해자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11144303	10ㆍ29이태원참사 피해자 권리보장과 진상규명 및 재발방지를 위한 특별법 시행령에서 행정안전부장관 직권조사 관련 조항 근거를 알려줘	law	행정안전부장관|직권조사|신청조사|제31조|ㆍ29이태원참사	2	-	-	-	ㆍ29이태원참사|피해자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11126228	5ㆍ18민주화운동 진상규명을 위한 특별법에서 위원회 국가공무원법 관련 조항 근거를 알려줘	law	위원회|국가공무원법|규정하고|제45조|ㆍ18민주화운동	2	-	-	-	ㆍ18민주화운동|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11141879	사회적 참사의 진상규명 및 안전사회 건설 등을 위한 특별법에서 책임면제 위원회 관련 조항 근거를 알려줘	law	책임면제|위원회|공개한|제47조|사회적	2	-	-	-	사회적|참사의	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11145500	감사원 감사사무 처리규칙에서 제27조제2항 금융거래 관련 조항 근거를 알려줘	law	제27조제2항|금융거래|자료의|제25조|감사원	2	-	-	-	감사원|감사사무	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11166546	공공감사에 관한 법률 시행령에서 제28조제2항 감사기구 관련 조항 근거를 알려줘	law	제28조제2항|감사기구|예산의|제16조|공공감사	2	-	-	-	공공감사|관한	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11124427	10ㆍ29이태원참사 피해자 권리보장과 진상규명 및 재발방지를 위한 특별법에서 위원장 포함한 관련 조항 근거를 알려줘	law	위원장|포함한|구성하고|제51조|ㆍ29이태원참사	2	-	-	-	ㆍ29이태원참사|피해자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11144304	10ㆍ29이태원참사 피해자 권리보장과 진상규명 및 재발방지를 위한 특별법 시행령에서 제68조제1항 희생자 관련 조항 근거를 알려줘	law	제68조제1항|희생자|추모위원회|제34조|ㆍ29이태원참사	2	-	-	-	ㆍ29이태원참사|피해자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11126229	5ㆍ18민주화운동 진상규명을 위한 특별법에서 누구든지 신청자등이라 관련 조항 근거를 알려줘	law	누구든지|신청자등이라|알면서|제50조|ㆍ18민주화운동	2	-	-	-	ㆍ18민주화운동|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11141880	사회적 참사의 진상규명 및 안전사회 건설 등을 위한 특별법에서 위원회 가습기살균제사건 관련 조항 근거를 알려줘	law	위원회|가습기살균제사건|ㆍ16세월호참사|제49조|사회적	2	-	-	-	사회적|참사의	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11145501	감사원 감사사무 처리규칙에서 중대한 비위혐의로 관련 조항 근거를 알려줘	law	중대한|비위혐의로|도주하거나|제29조|감사원	2	-	-	-	감사원|감사사무	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11124428	10ㆍ29이태원참사 피해자 권리보장과 진상규명 및 재발방지를 위한 특별법에서 제52조제3항 심의위원회 관련 조항 근거를 알려줘	law	제52조제3항|심의위원회|결정한|제53조|ㆍ29이태원참사	2	-	-	-	ㆍ29이태원참사|피해자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11144305	10ㆍ29이태원참사 피해자 권리보장과 진상규명 및 재발방지를 위한 특별법 시행령에서 추모위원장 필요하다고 관련 조항 근거를 알려줘	law	추모위원장|필요하다고|인정하거나|제36조|ㆍ29이태원참사	2	-	-	-	ㆍ29이태원참사|피해자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11126230	5ㆍ18민주화운동 진상규명을 위한 특별법에서 누구든지 신청자등 관련 조항 근거를 알려줘	law	누구든지|신청자등|신청등|제53조|ㆍ18민주화운동	2	-	-	-	ㆍ18민주화운동|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11141881	사회적 참사의 진상규명 및 안전사회 건설 등을 위한 특별법에서 현행범인 긴급히 관련 조항 근거를 알려줘	law	현행범인|긴급히|처리할|제53조|사회적	2	-	-	-	사회적|참사의	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11124429	10ㆍ29이태원참사 피해자 권리보장과 진상규명 및 재발방지를 위한 특별법에서 국가등 심리적 관련 조항 근거를 알려줘	law	국가등|심리적|일상생활|제58조|ㆍ29이태원참사	2	-	-	-	ㆍ29이태원참사|피해자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11144306	10ㆍ29이태원참사 피해자 권리보장과 진상규명 및 재발방지를 위한 특별법 시행령에서 지원조직 지원단 관련 조항 근거를 알려줘	law	지원조직|지원단|제68조제5항|제39조|ㆍ29이태원참사	2	-	-	-	ㆍ29이태원참사|피해자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11124430	10ㆍ29이태원참사 피해자 권리보장과 진상규명 및 재발방지를 위한 특별법에서 대통령령 제5조 관련 조항 근거를 알려줘	law	대통령령|제5조|긴급지원대상자로|제62조|ㆍ29이태원참사	2	-	-	-	ㆍ29이태원참사|피해자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11126231	5ㆍ18민주화운동 진상규명을 위한 특별법에서 보유한 기록물 관련 조항 근거를 알려줘	law	보유한|기록물|공개하여야|제57조|ㆍ18민주화운동	2	-	-	-	ㆍ18민주화운동|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11145502	감사원 감사사무 처리규칙에서 유의사항 제31조 관련 조항 근거를 알려줘	law	유의사항|제31조|요구할|제32조|감사원	2	-	-	-	감사원|감사사무	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11180413	감사위원회의 운영 등에 관한 규칙에서 제24조 위원장 관련 조항 근거를 알려줘	law	제24조|위원장|분과위원회|제23조|감사위원회	2	-	-	-	감사위원회|운영	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11124431	10ㆍ29이태원참사 피해자 권리보장과 진상규명 및 재발방지를 위한 특별법에서 지방자치단체 위하여 관련 조항 근거를 알려줘	law	지방자치단체|위하여|필요한|제66조|ㆍ29이태원참사	2	-	-	-	ㆍ29이태원참사|피해자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11126232	5ㆍ18민주화운동 진상규명을 위한 특별법에서 누구든지 집행하 관련 조항 근거를 알려줘	law	누구든지|집행하|위원ㆍ직원|제61조|ㆍ18민주화운동	2	-	-	-	ㆍ18민주화운동|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11145503	감사원 감사사무 처리규칙에서 착수할 제15조 관련 조항 근거를 알려줘	law	착수할|제15조|감사실시통지서|제37조|감사원	2	-	-	-	감사원|감사사무	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11180484	공공감사에 관한 법률에서 감사기구 자체감사 관련 조항 근거를 알려줘	law	감사기구|자체감사|위하여|제20조|공공감사	2	-	-	-	공공감사|관한	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11180496	공공기관의 회계감사 및 결산감사에 관한 규칙에서 감사원 제1항 관련 조항 근거를 알려줘	law	감사원|제1항|수행하|제16조|공공기관	2	-	-	-	공공기관|회계감사	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11182083	중앙행정기관 및 지방자치단체 자체감사기준에서 판단기준 제22조 관련 조항 근거를 알려줘	law	판단기준|제22조|증거서류|제5장|중앙행정기관	2	-	-	-	중앙행정기관|지방자치단체	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11190394	자체감사활동의 지원 및 대행ㆍ위탁감사에 관한 규칙에서 제18조제2항 대행감사기관 관련 조항 근거를 알려줘	law	제18조제2항|대행감사기관|장으로|제18조|자체감사활동	2	-	-	-	자체감사활동|지원	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11193726	자체감사활동의 심사에 관한 규칙에서 감사원 제15조 관련 조항 근거를 알려줘	law	감사원|제15조|서면심사|제17조|자체감사활동	2	-	-	-	자체감사활동|심사	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11196047	감사원 모범공직자 및 모범부서ㆍ기관 선발에 관한 규칙에서 위원장 심사위원회 관련 조항 근거를 알려줘	law	위원장|심사위원회|소집하|제8조|감사원	2	-	-	-	감사원|모범공직자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11199335	감사원 운영규칙에서 소관사무 사무총장 관련 조항 근거를 알려줘	law	소관사무|사무총장|사무차장|제10조|감사원	2	-	-	-	감사원|운영규칙	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11124432	10ㆍ29이태원참사 피해자 권리보장과 진상규명 및 재발방지를 위한 특별법에서 희생자 추모사업 관련 조항 근거를 알려줘	law	희생자|추모사업|효율적|제68조|ㆍ29이태원참사	2	-	-	-	ㆍ29이태원참사|피해자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11126233	5ㆍ18민주화운동 진상규명을 위한 특별법에서 책임면제 위원회 관련 조항 근거를 알려줘	law	책임면제|위원회|공개한|제63조|ㆍ18민주화운동	2	-	-	-	ㆍ18민주화운동|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11145504	감사원 감사사무 처리규칙에서 관계자 감사소명자료 관련 조항 근거를 알려줘	law	관계자|감사소명자료|제출하|제42조|감사원	2	-	-	-	감사원|감사사무	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11180485	공공감사에 관한 법률에서 자체감사 불합리한 관련 조항 근거를 알려줘	law	자체감사|불합리한|규제의|제23조|공공감사	2	-	-	-	공공감사|관한	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11180497	공공기관의 회계감사 및 결산감사에 관한 규칙에서 제20조 공기업ㆍ준정부기관 관련 조항 근거를 알려줘	law	제20조|공기업ㆍ준정부기관|실시한|제22조|공공기관	2	-	-	-	공공기관|회계감사	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11124433	10ㆍ29이태원참사 피해자 권리보장과 진상규명 및 재발방지를 위한 특별법에서 수행하여 희생자 관련 조항 근거를 알려줘	law	수행하여|희생자|추모하고|제71조|ㆍ29이태원참사	2	-	-	-	ㆍ29이태원참사|피해자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11126234	5ㆍ18민주화운동 진상규명을 위한 특별법에서 법인의 대표자나 관련 조항 근거를 알려줘	law	법인의|대표자나|개인의|제68조|ㆍ18민주화운동	2	-	-	-	ㆍ18민주화운동|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11124434	10ㆍ29이태원참사 피해자 권리보장과 진상규명 및 재발방지를 위한 특별법에서 발생한 양도ㆍ압류하거나 관련 조항 근거를 알려줘	law	발생한|양도ㆍ압류하거나|담보로|제75조|ㆍ29이태원참사	2	-	-	-	ㆍ29이태원참사|피해자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11145505	감사원 감사사무 처리규칙에서 감사위원회 제21조 관련 조항 근거를 알려줘	law	감사위원회|제21조|소위원회|제5장|감사원	2	-	-	-	감사원|감사사무	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11180486	공공감사에 관한 법률에서 중앙행정기관등 원칙적 관련 조항 근거를 알려줘	law	중앙행정기관등|원칙적|공개한다|제26조|공공감사	2	-	-	-	공공감사|관한	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11182084	중앙행정기관 및 지방자치단체 자체감사기준에서 감사담당자등 제22조 관련 조항 근거를 알려줘	law	감사담당자등|제22조|제23조|제24조|중앙행정기관	2	-	-	-	중앙행정기관|지방자치단체	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11190395	자체감사활동의 지원 및 대행ㆍ위탁감사에 관한 규칙에서 제20조 실시계획 관련 조항 근거를 알려줘	law	제20조|실시계획|감사원|제4장|자체감사활동	2	-	-	-	자체감사활동|지원	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11124435	10ㆍ29이태원참사 피해자 권리보장과 진상규명 및 재발방지를 위한 특별법에서 ㆍ29이태원참사로 인하여 관련 조항 근거를 알려줘	law	ㆍ29이태원참사로|인하여|발생한|제78조|ㆍ29이태원참사	2	-	-	-	ㆍ29이태원참사|피해자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11145506	감사원 감사사무 처리규칙에서 주심위원 감사결과 관련 조항 근거를 알려줘	law	주심위원|감사결과|위하여|제49조|감사원	2	-	-	-	감사원|감사사무	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11180487	공공감사에 관한 법률에서 중앙행정기관등 효율적인 관련 조항 근거를 알려줘	law	중앙행정기관등|효율적인|자체감사제도|제32조|공공감사	2	-	-	-	공공감사|관한	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11182085	중앙행정기관 및 지방자치단체 자체감사기준에서 감사기구 종료된 관련 조항 근거를 알려줘	law	감사기구|종료된|포함한|제26조|중앙행정기관	2	-	-	-	중앙행정기관|지방자치단체	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11193727	자체감사활동의 심사에 관한 규칙에서 결과의 대행심사기관 관련 조항 근거를 알려줘	law	결과의|대행심사기관|종료되면|제22조|자체감사활동	2	-	-	-	자체감사활동|심사	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11145507	감사원 감사사무 처리규칙에서 제36조제1항 제2항 관련 조항 근거를 알려줘	law	제36조제1항|제2항|부당한|제52조|감사원	2	-	-	-	감사원|감사사무	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11180488	공공감사에 관한 법률에서 감사원 공유하고 관련 조항 근거를 알려줘	law	감사원|공유하고|중복감사방지|제36조|공공감사	2	-	-	-	공공감사|관한	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11145508	감사원 감사사무 처리규칙에서 청구인 취하할 관련 조항 근거를 알려줘	law	청구인|취하할|제1항|제57조|감사원	2	-	-	-	감사원|감사사무	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11182086	중앙행정기관 및 지방자치단체 자체감사기준에서 제26조 공개하 관련 조항 근거를 알려줘	law	제26조|공개하|공개의|제29조|중앙행정기관	2	-	-	-	중앙행정기관|지방자치단체	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11145509	감사원 감사사무 처리규칙에서 제60조제1항 기관의 관련 조항 근거를 알려줘	law	제60조제1항|기관의|제29조제1항제2호|제61조|감사원	2	-	-	-	감사원|감사사무	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11196048	감사원 모범공직자 및 모범부서ㆍ기관 선발에 관한 규칙에서 모범부서ㆍ기관 대하여 관련 조항 근거를 알려줘	law	모범부서ㆍ기관|대하여|심사위원회|제15조|감사원	2	-	-	-	감사원|모범공직자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11145510	감사원 감사사무 처리규칙에서 받거나 자료제출 관련 조항 근거를 알려줘	law	받거나|자료제출|출석답변|제64조|감사원	2	-	-	-	감사원|감사사무	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11199796	변상판정 집행절차에 관한 규칙에서 소속장관 변상책임자 관련 조항 근거를 알려줘	law	소속장관|변상책임자|제31조제4항|제7조|변상판정	2	-	-	-	변상판정|집행절차	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11235881	감사활동조정협의회의 구성ㆍ운영 등에 관한 규칙에서 공공감사 제31조제5항 관련 조항 근거를 알려줘	law	공공감사|제31조제5항|협의회|제1조|감사활동조정협의회	2	-	-	-	감사활동조정협의회|구성ㆍ운영	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11236388	중요 감사 결과 등 보고의 운영에 관한 규칙에서 감사원법 제42조 관련 조항 근거를 알려줘	law	감사원법|제42조|필요한|제1조|중요	2	-	-	-	중요|감사	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11199797	변상판정 집행절차에 관한 규칙에서 소속장관 제9조 관련 조항 근거를 알려줘	law	소속장관|제9조|제11조|제12조|변상판정	2	-	-	-	변상판정|집행절차	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11235882	감사활동조정협의회의 구성ㆍ운영 등에 관한 규칙에서 협의회 재적위원 관련 조항 근거를 알려줘	law	협의회|재적위원|과반수|제4조|감사활동조정협의회	2	-	-	-	감사활동조정협의회|구성ㆍ운영	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11199798	변상판정 집행절차에 관한 규칙에서 관리기관 변상책임자 관련 조항 근거를 알려줘	law	관리기관|변상책임자|재산상황|제16조|변상판정	2	-	-	-	변상판정|집행절차	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11247765	감사원 전문인력 및 전문직위의 운영 등에 관한 규칙에서 관하여 필요한 관련 조항 근거를 알려줘	law	관하여|필요한|규정함|제1조|감사원	2	-	-	-	감사원|전문인력	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11248994	감사원규칙의 공포에 관한 규칙에서 필요한 규정하 관련 조항 근거를 알려줘	law	필요한|규정하|붙여야|제1조|감사원규칙	2	-	-	-	감사원규칙|공포	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11248996	감사원 변상판정청구에 관한 규칙에서 회계관계직원등의책임에관한법률 제6조제3항 관련 조항 근거를 알려줘	law	회계관계직원등의책임에관한법률|제6조제3항|판정청구|제1조|감사원	2	-	-	-	감사원|변상판정청구	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-10930122	개인정보 보호법 시행령에서 시행계획 경과조치 관련 조항 근거를 알려줘	law	시행계획|경과조치|행정안전부장관|제3조|개인정보	2	-	-	-	개인정보|보호법	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-10938357	개인정보 보호법에서 경과한 시행한다 관련 조항 근거를 알려줘	law	경과한|시행한다|제24조제2항|제1조|개인정보	2	-	-	-	개인정보|보호법	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11058100	개인정보 보호위원회 직제 시행규칙에서 신설한 기구의 관련 조항 근거를 알려줘	law	신설한|기구의|존속기한|제2조|개인정보	2	-	-	-	개인정보|보호위원회	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-11162189	개인정보 보호위원회 직제에서 공무원 사무의 관련 조항 근거를 알려줘	law	공무원|사무의|행정안전부|제3조|개인정보	2	-	-	-	개인정보|보호위원회	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-10892301	도로교통법 시행규칙에서 신호의 좌회전할 관련 조항 근거를 알려줘	law	신호의|좌회전할|우회전할|방해하지|도로교통법	2	-	-	-	도로교통법|시행규칙	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-10930189	경찰청과 그 소속기관 직제 시행규칙에서 오장동 을지로 관련 조항 근거를 알려줘	law	오장동|을지로|인현동|쌍림동|경찰청	2	-	-	-	경찰청|소속기관	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-law-10949697	도로교통법 시행령에서 종전의 경과조치 관련 조항 근거를 알려줘	law	종전의|경과조치|행정기관|제2조|도로교통법	2	-	-	-	도로교통법|시행령	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
